contigName	contigLen	totalAvgDepth	sample3.sort	sample3.sort-var
NODE_2352_length_2015_cov_2.895408	2015	7.02949	7.02949	4.45674
NODE_2353_length_2014_cov_2.588566	2014	6.30258	6.30258	2.7801
NODE_2354_length_2014_cov_1.967330	2014	4.56545	4.56545	3.45469
NODE_2355_length_2014_cov_1.808576	2014	5.09174	5.09174	5.03556
NODE_2356_length_2013_cov_1.867211	2013	4.25819	4.25872	3.11458
NODE_2357_length_2012_cov_2.313746	2012	5.90011	5.90011	6.21246
NODE_2358_length_2012_cov_1.874808	2012	4.73684	4.73684	3.18919
NODE_2359_length_2011_cov_2.932004	2011	7.05427	7.05427	8.79328
NODE_2360_length_2009_cov_2.033777	2009	5.33082	5.33082	3.06107
NODE_2361_length_2009_cov_1.681167	2009	3.72781	3.72781	2.75794
NODE_2362_length_2008_cov_1.616999	2008	3.77072	3.77072	2.72071
NODE_2363_length_2007_cov_9.368852	2007	20.259	20.259	30.1856
NODE_2364_length_2007_cov_2.381148	2007	6.31287	6.31287	7.63211
NODE_2365_length_2007_cov_1.966701	2007	4.62574	4.62574	5.28282
NODE_2366_length_2006_cov_3.106612	2006	7.30119	7.30119	10.092
NODE_2367_length_2006_cov_1.762686	2006	4.25647	4.25647	4.3482
NODE_2368_length_2005_cov_1.766154	2005	3.96927	3.96927	2.50767
NODE_2369_length_2003_cov_3.261807	2003	7.89908	7.89908	13.4148
NODE_2370_length_2003_cov_2.194045	2003	5.42094	5.42094	4.12402
NODE_2371_length_2000_cov_2.359897	2000	5.32	5.32	6.49462
NODE_2372_length_2000_cov_2.240103	2000	5.04865	5.04865	3.8235
NODE_2373_length_2000_cov_2.047815	2000	5.09622	5.09622	4.18003
NODE_2374_length_1999_cov_1.952160	1999	4.6106	4.6106	3.18813
NODE_2375_length_1999_cov_1.748971	1999	4.16712	4.16712	2.98991
NODE_2376_length_1998_cov_3.408132	1998	9.09524	9.09524	7.46348
NODE_2377_length_1997_cov_2.725541	1997	6.98701	6.98701	9.63472
NODE_2378_length_1997_cov_1.844490	1997	4.28316	4.28316	2.88779
NODE_2379_length_1996_cov_2.725914	1996	6.54334	6.54334	5.78539
NODE_2380_length_1996_cov_2.656878	1996	6.51029	6.51029	6.11885
NODE_2381_length_1996_cov_2.351880	1996	5.66251	5.66251	3.83457
NODE_2382_length_1996_cov_2.287481	1996	5.63218	5.63218	6.08955
NODE_2383_length_1995_cov_2.785567	1995	6.36748	6.36748	5.33562
NODE_2384_length_1995_cov_1.613918	1995	3.69485	3.69485	2.26745
NODE_2385_length_1994_cov_1.965962	1994	4.5705	4.5705	4.9777
NODE_2386_length_1993_cov_3.067079	1993	7.31742	7.31742	6.70749
NODE_2387_length_1993_cov_2.541796	1993	5.97721	5.97721	3.94192
NODE_2388_length_1993_cov_2.068627	1993	5.2344	5.2344	6.01443
NODE_2389_length_1993_cov_1.760062	1993	3.92404	3.92404	2.41334
NODE_2390_length_1991_cov_2.530992	1991	5.8729	5.8729	8.10994
NODE_2391_length_1991_cov_1.663223	1991	4.28354	4.28354	2.56631
NODE_2392_length_1991_cov_1.567665	1991	3.95655	3.95655	3.60468
NODE_2393_length_1990_cov_1.571576	1990	4.13207	4.13207	4.36601
NODE_2394_length_1989_cov_2.231127	1989	5.35617	5.35617	6.14893
NODE_2395_length_1989_cov_1.994829	1989	4.73138	4.73138	4.15736
NODE_2396_length_1988_cov_1.574237	1988	3.62242	3.62242	1.95207
NODE_2397_length_1987_cov_2.310041	1987	5.2847	5.2847	3.25168
NODE_2398_length_1987_cov_1.521739	1987	3.72782	3.72782	2.3943
NODE_2399_length_1986_cov_2.318488	1986	5.34641	5.34641	6.22323
NODE_2400_length_1985_cov_2.866839	1985	6.87793	6.87793	7.54766
NODE_2401_length_1985_cov_2.462176	1985	6.07902	6.07902	2.89177
NODE_2402_length_1984_cov_2.419907	1984	6.11123	6.11123	6.43274
NODE_2403_length_1984_cov_2.087092	1984	5.31734	5.31734	4.91507
NODE_2404_length_1983_cov_4.338174	1983	10.5734	10.5734	29.2687
NODE_2405_length_1983_cov_3.399378	1983	8.93399	8.93453	4.87232
NODE_2406_length_1983_cov_2.983402	1983	7.06219	7.06219	10.4787
NODE_2407_length_1983_cov_2.863589	1983	6.95526	6.95526	5.98162
NODE_2408_length_1983_cov_2.016079	1983	4.46536	4.46536	3.30352
NODE_2409_length_1983_cov_1.436722	1983	3.63121	3.63121	1.8017
NODE_2410_length_1983_cov_1.275415	1983	3.07911	3.07911	1.41569
NODE_2411_length_1982_cov_2.411520	1982	5.83352	5.83352	4.79645
NODE_2412_length_1982_cov_2.293721	1982	5.52511	5.52511	5.15501
NODE_2413_length_1981_cov_7.006231	1981	17.0661	17.0666	30.0076
NODE_2414_length_1981_cov_2.155763	1981	5.02185	5.02185	4.00605
NODE_2415_length_1981_cov_2.111630	1981	5.32551	5.32551	6.58356
NODE_2416_length_1980_cov_5.337143	1980	12.6213	12.6213	19.2196
NODE_2417_length_1979_cov_1.585759	1979	3.78349	3.78349	2.88854
NODE_2418_length_1979_cov_1.497401	1979	3.50957	3.50957	2.05093
NODE_2419_length_1978_cov_2.597504	1978	6.68435	6.68435	6.67812
NODE_2420_length_1978_cov_2.078003	1978	5.06619	5.06619	8.45921
NODE_2421_length_1977_cov_2.799688	1977	7.59825	7.59825	9.58217
NODE_2422_length_1976_cov_5.264966	1976	13.9808	13.9808	21.8621
NODE_2423_length_1975_cov_1.996875	1975	5.0811	5.0811	5.22039
NODE_2424_length_1973_cov_2.990615	1973	7.09764	7.09764	6.33304
NODE_2425_length_1973_cov_2.778936	1973	6.339	6.339	7.07928
NODE_2426_length_1973_cov_2.150156	1973	5.34723	5.34723	6.31897
NODE_2427_length_1972_cov_4.013041	1972	8.93688	8.93688	14.0306
NODE_2428_length_1971_cov_2.014614	1971	4.47941	4.47941	2.83762
NODE_2429_length_1970_cov_3.619843	1970	9.98956	9.98956	8.25332
NODE_2430_length_1970_cov_2.968146	1970	7.11868	7.11868	5.47454
NODE_2431_length_1970_cov_1.994778	1970	5.00659	5.00659	4.57827
NODE_2432_length_1969_cov_2.421630	1969	5.63661	5.63661	2.54501
NODE_2433_length_1969_cov_1.817137	1969	4.29027	4.29027	3.25456
NODE_2434_length_1969_cov_1.499478	1969	3.44585	3.44585	1.80496
NODE_2435_length_1968_cov_2.115525	1968	4.78768	4.78768	3.9615
NODE_2436_length_1964_cov_20.964903	1964	39.5744	39.5744	135.524
NODE_2437_length_1964_cov_2.592457	1964	5.97519	5.97519	3.90505
NODE_2438_length_1964_cov_1.621268	1964	3.68026	3.68026	2.97217
NODE_2439_length_1963_cov_2.514675	1963	6.46387	6.46387	4.39126
NODE_2440_length_1962_cov_2.436812	1962	5.87528	5.87528	5.22906
NODE_2441_length_1961_cov_1.381952	1961	3.04141	3.04141	2.14801
NODE_2442_length_1960_cov_2.712861	1960	6.3895	6.3895	9.93938
NODE_2443_length_1960_cov_1.717585	1960	4.56133	4.56133	3.56534
NODE_2444_length_1958_cov_6.573831	1958	13.5503	13.5503	26.7811
NODE_2445_length_1958_cov_3.102470	1958	7.06084	7.06084	12.0726
NODE_2446_length_1958_cov_2.335260	1958	5.42699	5.42699	5.04501
NODE_2447_length_1958_cov_1.681555	1958	4.00055	4.00055	2.99336
NODE_2448_length_1957_cov_1.866982	1957	4.114	4.114	3.04903
NODE_2449_length_1957_cov_1.680336	1957	4.07139	4.07139	2.80939
NODE_2450_length_1957_cov_1.669295	1957	4.31655	4.31655	2.23971
NODE_2451_length_1956_cov_3.415045	1956	7.79568	7.79568	8.79202
NODE_2452_length_1956_cov_2.914256	1956	6.96955	6.96955	7.60183
NODE_2453_length_1956_cov_2.752762	1956	7.38372	7.38372	6.49476
NODE_2454_length_1956_cov_2.337191	1956	5.35659	5.35659	4.39577
NODE_2455_length_1956_cov_2.063651	1956	5.12348	5.12348	2.85177
NODE_2456_length_1955_cov_1.927895	1955	4.441	4.441	4.03935
NODE_2457_length_1955_cov_1.822632	1955	4.10249	4.10249	6.11981
NODE_2458_length_1955_cov_1.509474	1955	3.6759	3.6759	2.10275
NODE_2459_length_1955_cov_1.363684	1955	3.16565	3.16565	2.15041
NODE_2460_length_1953_cov_2.785037	1953	6.73988	6.73988	3.62543
NODE_2461_length_1953_cov_2.213909	1953	5.01608	5.01608	3.58742
NODE_2462_length_1953_cov_2.160169	1953	5.46423	5.46423	4.49412
NODE_2463_length_1952_cov_2.049025	1952	4.76582	4.76582	2.97345
NODE_2464_length_1951_cov_4.431435	1951	10.4225	10.4225	18.5363
NODE_2465_length_1951_cov_3.031118	1951	8.3065	8.3065	5.16712
NODE_2466_length_1950_cov_2.532454	1950	6.07333	6.07333	5.60661
NODE_2467_length_1949_cov_2.638332	1949	6.40189	6.40189	7.45844
NODE_2468_length_1949_cov_2.083949	1949	5.29628	5.29628	5.90494
NODE_2469_length_1949_cov_2.034847	1949	4.98277	4.98277	3.69326
NODE_2470_length_1948_cov_2.148442	1948	5.06507	5.06507	2.72084
NODE_2471_length_1948_cov_1.881669	1948	4.23192	4.23192	2.80145
NODE_2472_length_1948_cov_1.680930	1948	4.16908	4.16908	4.31421
NODE_2473_length_1948_cov_1.470153	1948	3.57898	3.57898	1.61284
NODE_2474_length_1947_cov_2.174419	1947	5.18141	5.18141	5.34347
NODE_2475_length_1947_cov_2.032241	1947	5.14858	5.14858	4.10542
NODE_2476_length_1946_cov_2.547858	1946	6.53898	6.53898	6.36004
NODE_2477_length_1946_cov_2.225806	1946	5.19098	5.19098	3.42478
NODE_2478_length_1946_cov_2.001058	1946	4.77951	4.77951	3.67058
NODE_2479_length_1945_cov_2.683069	1945	6.78273	6.78273	16.1601
NODE_2480_length_1945_cov_1.847619	1945	4.98663	4.98663	4.30305
NODE_2481_length_1945_cov_1.798942	1945	4.20446	4.20446	3.07806
NODE_2482_length_1944_cov_2.805717	1944	6.86622	6.86622	6.76063
NODE_2483_length_1944_cov_2.349921	1944	7.29041	7.29041	7.71875
NODE_2484_length_1944_cov_1.599259	1944	3.62319	3.62319	3.63597
NODE_2485_length_1944_cov_1.579142	1944	3.61984	3.61984	2.49455
NODE_2486_length_1943_cov_3.387712	1943	8.30229	8.30284	6.08289
NODE_2487_length_1943_cov_2.834216	1943	6.46849	6.46849	5.16547
NODE_2488_length_1943_cov_1.786547	1943	4.02454	4.02454	3.86769
NODE_2489_length_1942_cov_2.148914	1942	4.9827	4.9827	3.84505
NODE_2490_length_1941_cov_2.585896	1941	6.14908	6.14908	6.12019
NODE_2491_length_1940_cov_2.309284	1940	6.26089	6.26089	6.83575
NODE_2492_length_1940_cov_1.984085	1940	4.62291	4.62291	2.70904
NODE_2493_length_1939_cov_7.549363	1939	18.3924	18.3924	26.6098
NODE_2494_length_1938_cov_3.683484	1938	9.03859	9.03859	8.40085
NODE_2495_length_1938_cov_3.206585	1938	8.72931	8.72931	5.56072
NODE_2496_length_1938_cov_2.107276	1938	5.38926	5.38926	8.12261
NODE_2497_length_1937_cov_3.657811	1937	9.17292	9.17292	11.1721
NODE_2498_length_1937_cov_2.403826	1937	5.72524	5.72524	3.61149
NODE_2499_length_1937_cov_1.753454	1937	4.20201	4.20201	2.85669
NODE_2500_length_1936_cov_2.203615	1936	5.17301	5.17301	2.61936
NODE_2501_length_1935_cov_1.750532	1935	4.21625	4.21625	3.55637
NODE_2502_length_1934_cov_2.871740	1934	7.11883	7.11883	7.76038
NODE_2503_length_1934_cov_1.942523	1934	4.92433	4.92433	2.71946
NODE_2504_length_1933_cov_3.069223	1933	7.82109	7.82109	10.129
NODE_2505_length_1933_cov_2.679979	1933	6.48121	6.48121	6.36089
NODE_2506_length_1933_cov_2.454207	1933	5.95008	5.95008	3.40435
NODE_2507_length_1933_cov_2.140575	1933	5.07235	5.07235	5.12663
NODE_2508_length_1933_cov_1.609159	1933	3.86315	3.86315	2.32697
NODE_2509_length_1932_cov_2.587107	1932	6.24074	6.24074	5.06107
NODE_2510_length_1932_cov_2.538625	1932	6.95006	6.95006	7.23784
NODE_2511_length_1931_cov_2.236141	1931	5.14262	5.14262	3.38638
NODE_2512_length_1931_cov_2.062367	1931	4.57159	4.57159	4.02254
NODE_2513_length_1931_cov_1.358742	1931	3.14992	3.14992	1.31627
NODE_2514_length_1930_cov_8.286400	1930	19.2045	19.2045	31.5939
NODE_2515_length_1930_cov_1.895467	1930	4.5191	4.5191	4.50723
NODE_2516_length_1929_cov_1.754536	1929	4.19168	4.19224	1.76841
NODE_2517_length_1928_cov_1.801388	1928	4.33127	4.33183	3.67039
NODE_2518_length_1928_cov_1.416444	1928	3.47357	3.47357	2.72329
NODE_2519_length_1927_cov_4.031517	1927	9.42825	9.42825	10.4275
NODE_2520_length_1927_cov_2.170406	1927	5.55543	5.55543	8.00492
NODE_2521_length_1927_cov_1.959936	1927	4.8323	4.8323	4.32323
NODE_2522_length_1926_cov_2.342063	1926	5.31644	5.31644	7.82435
NODE_2523_length_1926_cov_2.027793	1926	4.91104	4.91104	3.19995
NODE_2524_length_1925_cov_2.939037	1925	7.81803	7.81803	6.9528
NODE_2525_length_1924_cov_1.994114	1924	4.75648	4.75648	2.9683
NODE_2526_length_1923_cov_1.976981	1923	4.43147	4.43204	5.0458
NODE_2527_length_1923_cov_1.917559	1923	5.22222	5.22222	4.96977
NODE_2528_length_1922_cov_2.847349	1922	6.81095	6.81095	6.90099
NODE_2529_length_1922_cov_2.459025	1922	5.88375	5.88375	3.02544
NODE_2530_length_1922_cov_2.060525	1922	5.42889	5.42889	2.53415
NODE_2531_length_1922_cov_1.652919	1922	3.95937	3.95937	3.2948
NODE_2532_length_1921_cov_2.071811	1921	4.57538	4.57538	3.0456
NODE_2533_length_1920_cov_3.863271	1920	9.47853	9.47853	11.9929
NODE_2534_length_1920_cov_2.164075	1920	4.89322	4.89322	4.76246
NODE_2535_length_1920_cov_2.156568	1920	5.35367	5.35367	2.96248
NODE_2536_length_1920_cov_1.913673	1920	4.28023	4.28079	2.31963
NODE_2537_length_1920_cov_1.741555	1920	4.12486	4.12486	4.00646
NODE_2538_length_1919_cov_2.118562	1919	5.47371	5.47371	4.10694
NODE_2539_length_1919_cov_2.087446	1919	5.49519	5.49519	2.45601
NODE_2540_length_1918_cov_2.334944	1918	6.06391	6.06391	4.12212
NODE_2541_length_1918_cov_2.243693	1918	5.14989	5.14989	3.03638
NODE_2542_length_1918_cov_2.102523	1918	4.8569	4.8569	2.93539
NODE_2543_length_1918_cov_2.049383	1918	5.0905	5.0905	3.57641
NODE_2544_length_1918_cov_1.621578	1918	3.82353	3.82353	2.27898
NODE_2545_length_1917_cov_2.319549	1917	5.52009	5.52009	4.5023
NODE_2546_length_1916_cov_3.142934	1916	7.56116	7.56116	5.44183
NODE_2547_length_1916_cov_2.837722	1916	7.1342	7.1342	5.59732
NODE_2548_length_1916_cov_2.119291	1916	5.79728	5.79728	5.4569
NODE_2549_length_1916_cov_2.042988	1916	5.16931	5.16931	4.25971
NODE_2550_length_1916_cov_2.011284	1916	5.1795	5.1795	3.90486
NODE_2551_length_1916_cov_1.727566	1916	3.98131	3.98131	3.54471
NODE_2552_length_1915_cov_2.179570	1915	5.11671	5.11671	4.83901
NODE_2553_length_1915_cov_2.050000	1915	4.8102	4.8102	4.55067
NODE_2554_length_1914_cov_3.512103	1914	8.13946	8.14002	13.3525
NODE_2555_length_1914_cov_2.650888	1914	6.02494	6.02494	3.64088
NODE_2556_length_1914_cov_2.385691	1914	5.99093	5.99093	5.09237
NODE_2557_length_1914_cov_2.147929	1914	4.93311	4.93311	2.99491
NODE_2558_length_1914_cov_2.018827	1914	4.88662	4.88662	3.22592
NODE_2559_length_1913_cov_2.164155	1913	5.07998	5.07998	10.2291
NODE_2560_length_1913_cov_1.968245	1913	4.66251	4.66251	3.15449
NODE_2561_length_1913_cov_1.851991	1913	4.67555	4.67555	2.05016
NODE_2562_length_1911_cov_2.591056	1911	6.29926	6.29926	5.08594
NODE_2563_length_1910_cov_2.826954	1910	6.95398	6.95398	8.26793
NODE_2564_length_1910_cov_1.829111	1910	4.30341	4.30341	3.24049
NODE_2565_length_1909_cov_1.889428	1909	4.28994	4.28994	4.26742
NODE_2566_length_1908_cov_2.248786	1908	5.60125	5.60125	5.01624
NODE_2567_length_1908_cov_2.226659	1908	5.97838	5.97838	3.62502
NODE_2568_length_1908_cov_1.699406	1908	4.06997	4.06997	2.97233
NODE_2569_length_1907_cov_2.419546	1907	5.4206	5.4206	4.39533
NODE_2570_length_1906_cov_2.279308	1906	6.41743	6.41743	5.22224
NODE_2571_length_1906_cov_2.090762	1906	4.88326	4.88326	3.66217
NODE_2572_length_1904_cov_2.574365	1904	5.81414	5.81414	4.54156
NODE_2573_length_1904_cov_2.012980	1904	5.22634	5.22634	3.79074
NODE_2574_length_1904_cov_1.826933	1904	4.25827	4.25827	2.98574
NODE_2575_length_1904_cov_1.737696	1904	4.64994	4.64994	1.91276
NODE_2576_length_1904_cov_1.730124	1904	4.5439	4.5439	2.40566
NODE_2577_length_1903_cov_2.496753	1903	6.20821	6.20821	5.5588
NODE_2578_length_1902_cov_3.749865	1902	8.64041	8.64041	8.56967
NODE_2579_length_1902_cov_1.490525	1902	3.51484	3.51484	1.98038
NODE_2580_length_1901_cov_2.158180	1901	4.97487	4.97487	4.55595
NODE_2581_length_1901_cov_1.976706	1901	4.82639	4.82639	4.62698
NODE_2582_length_1900_cov_2.139837	1900	5.00114	5.00114	3.26016
NODE_2583_length_1899_cov_2.023319	1899	4.51744	4.51801	3.20064
NODE_2584_length_1898_cov_3.039609	1898	7.17677	7.17677	7.31219
NODE_2585_length_1898_cov_2.167661	1898	5.07265	5.07265	3.34618
NODE_2586_length_1898_cov_1.728161	1898	3.8341	3.8341	1.99538
NODE_2587_length_1897_cov_6.252986	1897	15.7012	15.7012	8.56474
NODE_2588_length_1897_cov_2.489685	1897	5.97195	5.97195	6.01008
NODE_2589_length_1897_cov_1.797503	1897	3.99141	3.99141	2.30177
NODE_2590_length_1897_cov_1.511944	1897	3.58729	3.58729	2.821
NODE_2591_length_1896_cov_2.309071	1896	5.22394	5.22394	3.73147
NODE_2592_length_1896_cov_1.922325	1896	4.44674	4.44674	4.2691
NODE_2593_length_1896_cov_1.616513	1896	3.77434	3.77434	1.68087
NODE_2594_length_1895_cov_6.165761	1895	14.4573	14.4573	25.5878
NODE_2595_length_1895_cov_2.663587	1895	6.6212	6.6212	8.46022
NODE_2596_length_1895_cov_2.006522	1895	4.72206	4.72206	3.56893
NODE_2597_length_1895_cov_1.923370	1895	4.38567	4.38625	3.19248
NODE_2598_length_1895_cov_1.884783	1895	4.36791	4.36848	2.93583
NODE_2599_length_1894_cov_3.048396	1894	7.17144	7.17144	6.3865
NODE_2600_length_1894_cov_2.067428	1894	5.11697	5.11697	5.02128
NODE_2601_length_1894_cov_1.954323	1894	4.69782	4.69782	4.10773
NODE_2602_length_1893_cov_8.690968	1893	19.8474	19.8474	29.7494
NODE_2603_length_1893_cov_3.005441	1893	7.572	7.572	8.50562
NODE_2604_length_1893_cov_2.606094	1893	6.06368	6.06368	3.53728
NODE_2605_length_1892_cov_1.946108	1892	4.47876	4.47876	2.86197
NODE_2606_length_1892_cov_1.599347	1892	3.74914	3.74914	2.38909
NODE_2607_length_1891_cov_2.341503	1891	5.28489	5.28489	5.30153
NODE_2608_length_1891_cov_2.041394	1891	4.37335	4.37392	2.25609
NODE_2609_length_1891_cov_1.741285	1891	4.94026	4.94026	3.00562
NODE_2610_length_1891_cov_1.617102	1891	4.0471	4.0471	3.60924
NODE_2611_length_1890_cov_2.558038	1890	6.21437	6.21437	5.08854
NODE_2612_length_1890_cov_2.517711	1890	6.38391	6.38391	5.89162
NODE_2613_length_1890_cov_1.805450	1890	4.05345	4.05345	3.32264
NODE_2614_length_1890_cov_1.578202	1890	3.78966	3.78966	2.67568
NODE_2615_length_1889_cov_5.316794	1889	12.0311	12.0311	37.7088
NODE_2616_length_1888_cov_2.767594	1888	6.61795	6.61795	7.37149
NODE_2617_length_1888_cov_2.728314	1888	6.47296	6.47296	4.80439
NODE_2618_length_1888_cov_2.430987	1888	5.65478	5.65478	3.37411
NODE_2619_length_1887_cov_4.814410	1887	10.8382	10.8382	13.8523
NODE_2620_length_1887_cov_2.131550	1887	4.83305	4.83305	4.64838
NODE_2621_length_1886_cov_17.849809	1886	39.6342	39.6342	99.068
NODE_2622_length_1886_cov_2.037684	1886	4.86233	4.86233	5.21965
NODE_2623_length_1886_cov_1.819224	1886	4.03571	4.03629	5.06437
NODE_2624_length_1885_cov_11.104918	1885	25.7499	25.7499	16.8347
NODE_2625_length_1885_cov_1.879235	1885	4.08184	4.08184	3.8099
NODE_2626_length_1884_cov_1.650082	1884	4.39446	4.39446	4.51366
NODE_2627_length_1883_cov_2.384573	1883	5.46797	5.46797	3.59439
NODE_2628_length_1883_cov_1.827681	1883	4.31102	4.31102	3.37258
NODE_2629_length_1883_cov_1.625821	1883	4.48009	4.48009	3.65618
NODE_2630_length_1882_cov_1.840175	1882	4.07794	4.07794	4.27525
NODE_2631_length_1881_cov_1.778751	1881	4.00982	4.0104	1.80105
NODE_2632_length_1880_cov_3.181370	1880	7.33815	7.33815	6.16146
NODE_2633_length_1880_cov_2.086575	1880	4.79711	4.79711	3.13462
NODE_2634_length_1880_cov_1.815342	1880	4.09711	4.09711	3.42378
NODE_2635_length_1879_cov_2.113487	1879	5.04743	5.04743	4.36001
NODE_2636_length_1879_cov_1.436404	1879	3.33025	3.33025	1.34167
NODE_2637_length_1878_cov_3.263851	1878	7.63542	7.63542	7.78012
NODE_2638_length_1878_cov_2.249589	1878	5.80324	5.80324	4.57734
NODE_2639_length_1877_cov_1.865532	1877	4.48118	4.48118	3.6704
NODE_2640_length_1877_cov_1.817783	1877	4.21251	4.21309	2.55481
NODE_2641_length_1876_cov_2.244920	1876	5.32329	5.32329	5.48035
NODE_2642_length_1875_cov_2.700549	1875	6.90899	6.90899	9.38785
NODE_2643_length_1875_cov_1.796703	1875	4.14841	4.14841	3.5661
NODE_2644_length_1875_cov_1.753297	1875	3.9971	3.9971	3.19894
NODE_2645_length_1875_cov_1.703297	1875	3.78203	3.78203	1.58471
NODE_2646_length_1875_cov_1.493956	1875	3.46377	3.46377	2.17342
NODE_2647_length_1874_cov_3.268829	1874	8.17749	8.17749	10.8483
NODE_2648_length_1874_cov_2.010445	1874	4.57193	4.57193	2.67331
NODE_2649_length_1874_cov_1.567894	1874	3.56323	3.56323	2.28097
NODE_2650_length_1873_cov_2.228823	1873	5.28381	5.28381	3.15689
NODE_2651_length_1873_cov_2.025303	1873	5.11724	5.11724	4.45663
NODE_2652_length_1873_cov_1.826733	1873	4.80093	4.80093	3.90054
NODE_2653_length_1872_cov_3.343974	1872	7.964	7.964	4.80056
NODE_2654_length_1871_cov_2.774780	1871	7.06159	7.06159	6.44966
NODE_2655_length_1870_cov_5.208815	1870	11.4453	11.4453	27.5006
NODE_2656_length_1870_cov_3.301928	1870	8.075	8.075	7.26201
NODE_2657_length_1868_cov_2.917264	1868	6.94878	6.94878	4.39925
NODE_2658_length_1867_cov_4.427704	1867	10.597	10.597	12.1079
NODE_2659_length_1867_cov_3.084437	1867	7.69307	7.69307	7.53564
NODE_2660_length_1865_cov_2.069613	1865	4.79767	4.79767	4.1008
NODE_2661_length_1865_cov_1.951934	1865	4.50671	4.50729	2.6655
NODE_2662_length_1865_cov_1.870166	1865	4.27988	4.27988	3.59837
NODE_2663_length_1865_cov_1.677348	1865	3.7312	3.7312	4.3752
NODE_2664_length_1864_cov_1.918187	1864	4.69487	4.69487	2.87648
NODE_2665_length_1864_cov_1.736871	1864	4.13652	4.13652	2.3538
NODE_2666_length_1863_cov_2.336283	1863	5.98774	5.98774	5.83456
NODE_2667_length_1863_cov_1.727876	1863	4.07764	4.07823	3.46817
NODE_2668_length_1863_cov_1.545907	1863	3.68593	3.68593	2.6291
NODE_2669_length_1862_cov_2.583841	1862	6.37617	6.37617	4.29208
NODE_2670_length_1862_cov_2.357499	1862	5.74124	5.74124	5.15051
NODE_2671_length_1862_cov_2.249585	1862	5.56016	5.56016	3.51012
NODE_2672_length_1861_cov_1.781285	1861	3.95207	3.95207	2.27255
NODE_2673_length_1861_cov_1.617386	1861	3.85155	3.85155	2.41302
NODE_2674_length_1861_cov_1.593023	1861	3.84454	3.84454	2.87522
NODE_2675_length_1861_cov_1.490587	1861	3.8083	3.8083	2.1223
NODE_2676_length_1860_cov_2.450970	1860	6.38889	6.38889	7.39989
NODE_2677_length_1860_cov_1.583380	1860	3.73801	3.73801	1.9875
NODE_2678_length_1859_cov_3.589246	1859	8.31071	8.31071	13.9052
NODE_2679_length_1859_cov_2.799889	1859	6.19017	6.19017	4.88358
NODE_2680_length_1859_cov_2.253880	1859	5.16208	5.16208	4.31743
NODE_2681_length_1858_cov_2.516916	1858	5.91803	5.91803	4.35415
NODE_2682_length_1858_cov_2.293955	1858	5.75761	5.75761	2.76957
NODE_2683_length_1857_cov_2.261931	1857	5.26421	5.26421	6.15814
NODE_2684_length_1857_cov_1.960599	1857	4.7686	4.7686	2.93527
NODE_2685_length_1856_cov_2.732926	1856	6.73623	6.73623	8.55561
NODE_2686_length_1856_cov_2.256524	1856	5.67351	5.67351	6.50271
NODE_2687_length_1856_cov_1.971682	1856	4.37397	4.37397	3.07648
NODE_2688_length_1856_cov_1.275958	1856	3.14947	3.14947	1.3753
NODE_2689_length_1855_cov_2.681111	1855	6.63988	6.63988	4.74467
NODE_2690_length_1855_cov_2.431111	1855	6.25513	6.25513	8.27229
NODE_2691_length_1854_cov_4.332963	1854	10.4272	10.4272	11.3018
NODE_2692_length_1854_cov_3.039466	1854	8.08392	8.08392	6.89901
NODE_2693_length_1854_cov_1.807671	1854	3.9331	3.9331	2.63557
NODE_2694_length_1854_cov_1.805447	1854	4.48474	4.48474	2.89109
NODE_2695_length_1854_cov_1.787104	1854	4.28873	4.28873	2.24776
NODE_2696_length_1854_cov_1.485270	1854	3.55516	3.55516	1.69161
NODE_2697_length_1853_cov_3.116796	1853	8.54492	8.54492	8.59355
NODE_2698_length_1853_cov_1.913237	1853	4.4081	4.4081	4.66001
NODE_2699_length_1853_cov_1.908788	1853	4.24604	4.24604	1.47585
NODE_2700_length_1853_cov_1.534483	1853	3.82325	3.82325	2.92938
NODE_2701_length_1851_cov_1.863586	1851	4.38566	4.38566	3.12295
NODE_2702_length_1850_cov_2.838440	1850	6.75059	6.75059	6.92541
NODE_2703_length_1849_cov_2.156633	1849	5.37905	5.37905	6.24376
NODE_2704_length_1849_cov_2.005574	1849	4.49853	4.49853	3.67535
NODE_2705_length_1849_cov_1.730212	1849	4.05062	4.05062	3.71356
NODE_2706_length_1849_cov_1.617057	1849	3.74573	3.74573	2.82224
NODE_2707_length_1848_cov_27.398215	1848	54.2703	54.2703	75.8075
NODE_2708_length_1848_cov_2.780814	1848	6.78504	6.78504	4.90312
NODE_2709_length_1848_cov_2.481316	1848	5.91991	5.91991	5.12028
NODE_2710_length_1848_cov_2.010597	1848	4.6013	4.60188	4.45781
NODE_2711_length_1847_cov_2.290179	1847	5.5327	5.5327	5.40711
NODE_2712_length_1847_cov_1.824219	1847	4.29523	4.29582	2.0669
NODE_2713_length_1847_cov_1.739397	1847	4.16441	4.16441	3.08438
NODE_2714_length_1847_cov_1.569754	1847	4.02004	4.02004	2.96543
NODE_2715_length_1846_cov_1.754327	1846	4.62854	4.62854	3.73803
NODE_2716_length_1846_cov_1.705193	1846	4.15389	4.15389	2.78871
NODE_2717_length_1845_cov_2.080447	1845	5.14808	5.14808	4.28443
NODE_2718_length_1845_cov_1.688827	1845	4.27139	4.27139	3.1695
NODE_2719_length_1845_cov_1.656983	1845	3.72802	3.72802	2.17333
