contigName	contigLen	totalAvgDepth	sample2.sort	sample2.sort-var
NODE_1557_length_2740_cov_2.591434	2740	5.87336	5.87336	5.27868
NODE_1558_length_2739_cov_2.683681	2739	6.58324	6.58324	5.70456
NODE_1559_length_2738_cov_3.299292	2738	7.33887	7.33887	8.57067
NODE_1560_length_2737_cov_2.240865	2737	5.05798	5.05798	5.3191
NODE_1561_length_2737_cov_1.777405	2737	4.27831	4.27831	3.77631
NODE_1562_length_2732_cov_1.745984	2732	4.41053	4.41053	2.81241
NODE_1563_length_2731_cov_3.776906	2731	9.31034	9.31034	9.52031
NODE_1564_length_2731_cov_2.590060	2731	5.90508	5.90508	5.77433
NODE_1565_length_2730_cov_1.838505	2730	4.44884	4.44884	3.05244
NODE_1566_length_2728_cov_1.933782	2728	4.61365	4.61365	4.74007
NODE_1567_length_2727_cov_2.356662	2727	5.29104	5.29104	4.90216
NODE_1568_length_2726_cov_2.256084	2726	4.96196	4.96196	6.59823
NODE_1569_length_2725_cov_2.764794	2725	6.35495	6.35495	5.0488
NODE_1570_length_2725_cov_2.283521	2725	5.8167	5.8167	4.33856
NODE_1571_length_2723_cov_9.595577	2723	22.8092	22.8092	19.2423
NODE_1572_length_2723_cov_1.992504	2723	4.57132	4.57132	4.58318
NODE_1573_length_2721_cov_4.673668	2721	10.9654	10.9654	12.3136
NODE_1574_length_2721_cov_3.822581	2721	8.44496	8.44535	8.22834
NODE_1575_length_2719_cov_22.912538	2719	35.3488	35.3488	157.427
NODE_1576_length_2718_cov_2.742771	2718	6.2134	6.2134	5.0913
NODE_1577_length_2717_cov_3.375282	2717	8.13401	8.13401	5.31404
NODE_1578_length_2717_cov_1.947408	2717	4.53214	4.53214	3.77987
NODE_1579_length_2716_cov_2.868470	2716	6.47662	6.47662	6.53881
NODE_1580_length_2716_cov_2.596017	2716	5.8562	5.8562	6.7961
NODE_1581_length_2715_cov_3.460526	2715	8.55634	8.55634	6.71726
NODE_1582_length_2714_cov_3.394509	2714	7.59867	7.59867	8.423
NODE_1583_length_2714_cov_3.181647	2714	7.92317	7.92317	13.0846
NODE_1584_length_2712_cov_2.902898	2712	7.11241	7.11241	8.61684
NODE_1585_length_2712_cov_2.581859	2712	5.84582	5.84582	6.94108
NODE_1586_length_2709_cov_3.678598	2709	8.76241	8.76241	15.8232
NODE_1587_length_2708_cov_9.507727	2708	23.681	23.6814	37.3363
NODE_1588_length_2708_cov_3.275914	2708	7.72361	7.72361	10.1131
NODE_1589_length_2707_cov_38.042986	2707	78.393	78.393	261.837
NODE_1590_length_2706_cov_2.826481	2706	6.38928	6.38928	5.17948
NODE_1591_length_2706_cov_2.142588	2706	4.9108	4.9108	4.61437
NODE_1592_length_2706_cov_2.053565	2706	4.54186	4.54186	5.3121
NODE_1593_length_2705_cov_2.761887	2705	6.25675	6.25675	6.80332
NODE_1594_length_2705_cov_2.217358	2705	5.28806	5.28806	4.68521
NODE_1595_length_2704_cov_2.708192	2704	6.06656	6.06656	6.12796
NODE_1596_length_2699_cov_5.373676	2699	13.3327	13.3327	20.7072
NODE_1597_length_2698_cov_2.931517	2698	6.60754	6.60754	6.87848
NODE_1598_length_2697_cov_2.147237	2697	5.10404	5.10444	4.83979
NODE_1599_length_2696_cov_2.853086	2696	6.41202	6.41202	8.1126
NODE_1600_length_2696_cov_2.807649	2696	6.39984	6.39984	8.63687
NODE_1601_length_2695_cov_3.118561	2695	7.03654	7.03654	9.0746
NODE_1602_length_2694_cov_4.427056	2694	10.4045	10.4045	13.4539
NODE_1603_length_2694_cov_1.863964	2694	4.57547	4.57547	3.38397
NODE_1604_length_2691_cov_2.611533	2691	5.86619	5.86619	6.72694
NODE_1605_length_2690_cov_1.867173	2690	4.5126	4.51299	4.65718
NODE_1606_length_2688_cov_2.418154	2688	5.52049	5.52049	10.4469
NODE_1607_length_2687_cov_6.653116	2687	15.177	15.177	37.6275
NODE_1608_length_2687_cov_1.749620	2687	4.22389	4.22389	2.99174
NODE_1609_length_2686_cov_2.341695	2686	5.37342	5.37342	5.51925
NODE_1610_length_2680_cov_3.626286	2680	8.19249	8.19249	8.61342
NODE_1611_length_2680_cov_2.496000	2680	5.5751	5.5751	5.46545
NODE_1612_length_2678_cov_2.537552	2678	6.51108	6.51108	8.71844
NODE_1613_length_2677_cov_3.019832	2677	7.37198	7.37198	8.2219
NODE_1614_length_2676_cov_6.546738	2676	13.4177	13.4177	35.4164
NODE_1615_length_2674_cov_2.762123	2674	6.49208	6.49208	6.30392
NODE_1616_length_2673_cov_2.636364	2673	5.96274	5.96274	6.30474
NODE_1617_length_2673_cov_2.298319	2673	5.12644	5.12644	3.33017
NODE_1618_length_2672_cov_2.875430	2672	6.38422	6.38422	4.71822
NODE_1619_length_2670_cov_2.196941	2670	5.43532	5.43532	5.79178
NODE_1620_length_2668_cov_3.075392	2668	6.92494	6.92494	8.77815
NODE_1621_length_2667_cov_2.946784	2667	6.69726	6.69726	7.02687
NODE_1622_length_2667_cov_1.988515	2667	4.62932	4.62932	4.3065
NODE_1623_length_2665_cov_5.123755	2665	12.3137	12.3137	12.1151
NODE_1624_length_2665_cov_3.533716	2665	8.63499	8.63499	12.8413
NODE_1625_length_2663_cov_6.967791	2663	15.4023	15.4023	30.2632
NODE_1626_length_2663_cov_2.863497	2663	6.67529	6.67529	7.38336
NODE_1627_length_2663_cov_2.501917	2663	5.47791	5.47791	7.21295
NODE_1628_length_2662_cov_4.235903	2662	10.1306	10.1306	12.871
NODE_1629_length_2660_cov_2.722073	2660	6.59602	6.59602	8.67695
NODE_1630_length_2659_cov_2.539939	2659	5.73974	5.73974	4.87037
NODE_1631_length_2658_cov_2.495198	2658	5.83094	5.83094	5.86294
NODE_1632_length_2656_cov_2.773164	2656	6.24781	6.24781	6.16566
NODE_1633_length_2655_cov_4.193077	2655	9.17485	9.17525	8.04157
NODE_1634_length_2654_cov_2.090419	2654	4.72085	4.72085	3.56769
NODE_1635_length_2653_cov_3.031948	2653	7.65961	7.65961	10.1519
NODE_1636_length_2653_cov_2.778291	2653	6.53815	6.53815	7.39969
NODE_1637_length_2652_cov_3.191375	2652	7.6235	7.6235	8.56193
NODE_1638_length_2651_cov_4.203005	2651	9.87885	9.87885	7.65777
NODE_1639_length_2651_cov_2.904083	2651	6.57577	6.57577	8.3419
NODE_1640_length_2649_cov_2.749807	2649	6.12125	6.12125	5.40761
NODE_1641_length_2647_cov_2.240355	2647	5.11334	5.11334	3.65983
NODE_1642_length_2646_cov_2.958703	2646	7.15745	7.15745	10.5551
NODE_1643_length_2646_cov_2.561945	2646	5.82131	5.82131	4.82739
NODE_1644_length_2645_cov_5.270270	2645	12.8345	12.8345	33.5186
NODE_1645_length_2644_cov_10.161452	2644	23.1824	23.1824	39.8843
NODE_1646_length_2644_cov_3.673233	2644	8.2514	8.2514	14.3735
NODE_1647_length_2644_cov_3.622634	2644	8.21492	8.21492	10.9951
NODE_1648_length_2644_cov_3.371958	2644	8.06816	8.06816	11.0833
NODE_1649_length_2642_cov_2.247777	2642	5.01726	5.01726	5.47019
NODE_1650_length_2640_cov_5.066151	2640	12.8647	12.8647	19.2397
NODE_1651_length_2640_cov_3.770986	2640	8.6506	8.6506	12.8108
NODE_1652_length_2638_cov_2.420828	2638	5.52693	5.52693	8.26788
NODE_1653_length_2637_cov_5.481410	2637	11.809	11.809	20.1626
NODE_1654_length_2634_cov_2.071345	2634	4.70008	4.70008	4.17865
NODE_1655_length_2633_cov_2.506982	2633	5.94402	5.94402	3.75231
NODE_1656_length_2633_cov_2.414275	2633	5.35884	5.35884	6.50333
NODE_1657_length_2633_cov_1.851047	2633	4.13492	4.13492	3.56964
NODE_1658_length_2632_cov_2.902212	2632	6.95689	6.95689	8.1686
NODE_1659_length_2627_cov_4.372473	2627	10.2168	10.2168	16.7836
NODE_1660_length_2627_cov_2.739114	2627	6.42915	6.42915	7.68121
NODE_1661_length_2623_cov_3.281931	2623	7.99474	7.99474	7.73821
NODE_1662_length_2622_cov_2.048305	2622	4.56149	4.56189	3.20461
NODE_1663_length_2621_cov_9.651988	2621	23.3278	23.3278	59.3193
NODE_1664_length_2621_cov_2.327747	2621	5.26993	5.26993	5.6287
NODE_1665_length_2618_cov_2.923527	2618	6.52147	6.52147	6.95636
NODE_1666_length_2618_cov_2.841592	2618	7.09279	7.09279	7.95854
NODE_1667_length_2617_cov_4.321233	2617	10.2104	10.2104	11.2741
NODE_1668_length_2615_cov_3.591016	2615	8.68195	8.68195	9.16258
NODE_1669_length_2613_cov_21.302971	2613	32.579	32.579	158.227
NODE_1670_length_2612_cov_2.902229	2612	6.63526	6.63526	8.78362
NODE_1671_length_2609_cov_2.051684	2609	4.59292	4.59292	3.61739
NODE_1672_length_2608_cov_2.833529	2608	6.96298	6.96298	13.0216
NODE_1673_length_2605_cov_2.491373	2605	5.59919	5.59919	7.6698
NODE_1674_length_2604_cov_4.671636	2604	11.542	11.5424	23.3376
NODE_1675_length_2603_cov_3.166013	2603	7.72238	7.72238	10.7055
NODE_1676_length_2603_cov_2.800628	2603	6.86996	6.86996	10.6107
NODE_1677_length_2603_cov_1.729592	2603	3.68895	3.68895	4.36361
NODE_1678_length_2602_cov_2.350609	2602	5.3071	5.3071	5.87346
NODE_1679_length_2601_cov_2.409269	2601	5.43084	5.43084	3.87958
NODE_1680_length_2599_cov_2.543239	2599	5.77134	5.77134	3.69278
NODE_1681_length_2599_cov_1.837657	2599	4.06574	4.06574	4.17498
NODE_1682_length_2597_cov_2.065696	2597	4.91377	4.91377	2.45492
NODE_1683_length_2596_cov_3.791814	2596	7.58626	7.58626	13.0721
NODE_1684_length_2594_cov_3.750295	2594	8.63298	8.63298	12.9995
NODE_1685_length_2594_cov_2.499409	2594	5.98118	5.98118	5.01069
NODE_1686_length_2594_cov_1.930288	2594	4.62684	4.62725	3.57404
NODE_1687_length_2593_cov_2.552009	2593	5.76627	5.76627	7.57886
NODE_1688_length_2592_cov_3.508475	2592	8.60442	8.60442	7.52225
NODE_1689_length_2592_cov_2.325976	2592	5.1769	5.1769	3.70239
NODE_1690_length_2591_cov_6.559148	2591	16.6895	16.6895	21.8664
NODE_1691_length_2591_cov_2.774448	2591	6.18066	6.18066	4.88329
NODE_1692_length_2587_cov_2.426145	2587	5.4723	5.4723	4.06132
NODE_1693_length_2586_cov_5.205847	2586	13.211	13.211	19.9691
NODE_1694_length_2586_cov_2.791782	2586	6.34852	6.34852	6.44729
NODE_1695_length_2586_cov_2.624259	2586	6.02833	6.02833	4.68472
NODE_1696_length_2586_cov_2.280126	2586	5.09442	5.09442	5.98443
NODE_1697_length_2583_cov_2.284810	2583	5.33416	5.33416	4.66091
NODE_1698_length_2581_cov_2.079177	2581	4.72768	4.72768	3.18095
NODE_1699_length_2579_cov_2.463550	2579	6.07493	6.07493	5.43504
NODE_1700_length_2579_cov_2.320523	2579	5.57555	5.57555	5.75921
NODE_1701_length_2578_cov_15.099881	2578	32.5988	32.5988	39.933
NODE_1702_length_2578_cov_3.233056	2578	7.17298	7.17298	5.86951
NODE_1703_length_2578_cov_2.544986	2578	5.83649	5.83649	9.0302
NODE_1704_length_2577_cov_1.975813	2577	4.42274	4.42274	3.72313
NODE_1705_length_2575_cov_2.751984	2575	6.14804	6.14804	6.41411
NODE_1706_length_2574_cov_3.225089	2574	7.36964	7.36964	8.95208
NODE_1707_length_2574_cov_2.077412	2574	5.17409	5.17409	4.4352
NODE_1708_length_2574_cov_1.852719	2574	4.50206	4.50206	4.20885
NODE_1709_length_2568_cov_2.345006	2568	5.60298	5.60298	3.1431
NODE_1710_length_2567_cov_3.512739	2567	7.88291	7.88291	9.47595
NODE_1711_length_2566_cov_1.589805	2566	3.60348	3.60348	2.75786
NODE_1712_length_2565_cov_2.395219	2565	5.49607	5.49607	4.39177
NODE_1713_length_2564_cov_3.370267	2564	7.64126	7.64126	8.64205
NODE_1714_length_2564_cov_3.127939	2564	6.9971	6.9971	8.77789
NODE_1715_length_2563_cov_4.624801	2563	11.7443	11.7447	19.8527
NODE_1716_length_2563_cov_2.874402	2563	6.73394	6.73394	6.39188
NODE_1717_length_2563_cov_2.269936	2563	5.05056	5.05056	6.03234
NODE_1718_length_2562_cov_3.515756	2562	8.22181	8.22181	11.6027
NODE_1719_length_2562_cov_3.353809	2562	7.64013	7.64013	7.97757
NODE_1720_length_2562_cov_2.540886	2562	6.41252	6.41252	9.54818
NODE_1721_length_2561_cov_3.507981	2561	8.08586	8.08586	8.44453
NODE_1722_length_2561_cov_2.966879	2561	6.97304	6.97304	5.78561
NODE_1723_length_2559_cov_2.334265	2559	5.48734	5.48734	7.73087
NODE_1724_length_2559_cov_1.997204	2559	4.4176	4.4176	3.32887
NODE_1725_length_2557_cov_4.573141	2557	10.7154	10.7154	32.645
NODE_1726_length_2557_cov_1.927258	2557	4.43	4.43	2.99167
NODE_1727_length_2556_cov_3.425430	2556	8.71405	8.71405	9.8857
NODE_1728_length_2556_cov_2.036785	2556	4.91397	4.91397	3.83834
NODE_1729_length_2550_cov_3.483768	2550	8.4075	8.4075	9.73463
NODE_1730_length_2550_cov_1.979158	2550	4.57125	4.57125	3.91569
NODE_1731_length_2549_cov_2.896151	2549	6.78199	6.78199	7.49423
NODE_1732_length_2549_cov_2.482759	2549	5.81451	5.81451	5.75326
NODE_1733_length_2548_cov_2.762535	2548	6.72352	6.72352	5.69788
NODE_1734_length_2547_cov_2.931380	2547	6.73425	6.73425	5.43816
NODE_1735_length_2545_cov_2.325703	2545	5.21587	5.21587	5.90961
NODE_1736_length_2544_cov_2.616714	2544	5.85213	5.85213	5.68726
NODE_1737_length_2544_cov_2.494174	2544	5.62072	5.62072	3.50844
NODE_1738_length_2542_cov_3.585042	2542	9.57943	9.57943	17.2327
NODE_1739_length_2542_cov_2.224769	2542	5.09448	5.09448	3.74008
NODE_1740_length_2542_cov_2.188179	2542	4.83905	4.83946	3.69899
NODE_1741_length_2541_cov_2.425181	2541	5.4747	5.4747	5.89965
NODE_1742_length_2541_cov_1.975463	2541	4.4266	4.4266	4.05391
NODE_1743_length_2541_cov_1.733709	2541	4.33082	4.33082	6.58379
NODE_1744_length_2540_cov_3.994769	2540	10.2008	10.2008	13.0789
NODE_1745_length_2540_cov_2.463179	2540	5.50669	5.50669	3.84151
NODE_1746_length_2539_cov_4.035829	2539	9.28924	9.28924	13.9896
NODE_1747_length_2538_cov_2.859041	2538	7.11683	7.11683	6.17949
NODE_1748_length_2537_cov_2.228445	2537	5.43109	5.4315	4.8129
NODE_1749_length_2535_cov_1.765323	2535	4.32537	4.32537	3.86387
NODE_1750_length_2534_cov_3.691004	2534	9.45805	9.45805	14.1207
NODE_1751_length_2534_cov_2.362243	2534	5.34144	5.34186	3.57383
NODE_1752_length_2534_cov_2.219443	2534	5.5948	5.5948	5.11982
NODE_1753_length_2533_cov_2.981437	2533	6.68527	6.68527	6.08057
NODE_1754_length_2532_cov_3.180057	2532	7.47271	7.47271	6.16872
NODE_1755_length_2532_cov_2.909164	2532	6.61167	6.61167	6.10324
NODE_1756_length_2531_cov_3.106624	2531	7.52373	7.52373	7.61337
NODE_1757_length_2529_cov_2.092563	2529	4.72467	4.72467	3.23072
NODE_1758_length_2528_cov_3.136676	2528	7.22119	7.22119	7.00608
NODE_1759_length_2528_cov_2.479579	2528	5.53112	5.53112	6.23143
NODE_1760_length_2527_cov_3.449838	2527	8.37526	8.37526	8.0914
NODE_1761_length_2522_cov_3.172679	2522	7.90177	7.90177	9.5893
NODE_1762_length_2522_cov_2.139035	2522	4.95616	4.95616	3.93396
NODE_1763_length_2522_cov_1.740981	2522	3.9844	3.9844	2.2026
NODE_1764_length_2521_cov_2.446472	2521	5.51835	5.51835	2.87339
NODE_1765_length_2520_cov_2.346856	2520	5.70338	5.70338	4.78954
NODE_1766_length_2520_cov_2.229209	2520	5.0135	5.0135	4.72672
NODE_1767_length_2519_cov_3.334821	2519	7.70916	7.70916	9.37273
NODE_1768_length_2519_cov_1.943994	2519	4.52765	4.52765	4.98159
NODE_1769_length_2518_cov_3.072676	2518	6.78252	6.78252	8.27764
NODE_1770_length_2518_cov_2.326025	2518	5.37289	5.37289	2.93101
NODE_1771_length_2517_cov_3.409017	2517	7.77229	7.77229	7.39147
NODE_1772_length_2517_cov_2.083266	2517	4.7368	4.7368	3.80267
NODE_1773_length_2516_cov_24.572125	2516	47.5757	47.5757	129.832
NODE_1774_length_2516_cov_5.731816	2516	12.6855	12.6855	19.4275
NODE_1775_length_2516_cov_3.524177	2516	8.51099	8.51099	9.95902
NODE_1776_length_2516_cov_2.695246	2516	6.01479	6.01479	7.65176
NODE_1777_length_2515_cov_7.745528	2515	18.085	18.085	29.6412
NODE_1778_length_2515_cov_3.032114	2515	6.83467	6.83509	8.41944
NODE_1779_length_2513_cov_5.219284	2513	11.8434	11.8434	24.249
NODE_1780_length_2512_cov_2.091168	2512	4.71507	4.71507	4.8815
NODE_1781_length_2511_cov_12.212134	2511	26.8899	26.8899	109.976
NODE_1782_length_2509_cov_3.200896	2509	7.11827	7.11827	8.56659
NODE_1783_length_2508_cov_6.349776	2508	14.0174	14.0174	47.1632
NODE_1784_length_2507_cov_4.018760	2507	9.88545	9.88545	9.68638
NODE_1785_length_2507_cov_2.539560	2507	6.19389	6.19389	9.10961
NODE_1786_length_2506_cov_4.057120	2506	9.48345	9.48345	10.7875
NODE_1787_length_2506_cov_2.791106	2506	6.49024	6.49024	7.92212
NODE_1788_length_2506_cov_2.480620	2506	5.76316	5.76316	3.73074
NODE_1789_length_2506_cov_2.413301	2506	5.43039	5.43039	8.21813
NODE_1790_length_2504_cov_2.536137	2504	5.60535	5.60535	7.61523
NODE_1791_length_2504_cov_2.102082	2504	4.85259	4.85259	3.31403
NODE_1792_length_2504_cov_2.022458	2504	4.55438	4.55438	2.73501
NODE_1793_length_2503_cov_2.268382	2503	5.20527	5.20527	3.56035
NODE_1794_length_2502_cov_2.637515	2502	5.97704	5.97704	4.10921
NODE_1795_length_2501_cov_2.207277	2501	4.96427	4.96427	4.47189
NODE_1796_length_2500_cov_3.541922	2500	7.09702	7.09702	12.0255
NODE_1797_length_2500_cov_2.398364	2500	5.44809	5.44809	5.30067
NODE_1798_length_2500_cov_2.135378	2500	4.87106	4.87106	4.01444
NODE_1799_length_2495_cov_2.436475	2495	5.56589	5.56589	5.02225
NODE_1800_length_2493_cov_3.910172	2493	9.49637	9.49637	9.50284
NODE_1801_length_2493_cov_1.771534	2493	4.06231	4.06231	4.12333
NODE_1802_length_2492_cov_2.858843	2492	6.97353	6.97353	6.74946
NODE_1803_length_2492_cov_2.144850	2492	5.07216	5.07216	4.51124
NODE_1804_length_2492_cov_1.677883	2492	3.93638	3.93638	3.29925
NODE_1805_length_2491_cov_2.440066	2491	5.55233	5.55233	3.47127
NODE_1806_length_2490_cov_4.112526	2490	9.86966	9.86966	12.7838
NODE_1807_length_2490_cov_3.833265	2490	9.72692	9.72692	14.1405
NODE_1808_length_2489_cov_3.188989	2489	7.23771	7.23771	9.01883
NODE_1809_length_2489_cov_2.430567	2489	5.587	5.587	5.40331
NODE_1810_length_2486_cov_2.639243	2486	5.88913	5.88913	7.78256
NODE_1811_length_2485_cov_4.573663	2485	10.3486	10.3486	13.3837
NODE_1812_length_2485_cov_2.120576	2485	4.76788	4.76788	3.76273
NODE_1813_length_2484_cov_2.288184	2484	5.12468	5.12468	5.34365
NODE_1814_length_2483_cov_1.908155	2483	4.58423	4.58423	3.46855
NODE_1815_length_2482_cov_2.348991	2482	5.753	5.753	5.32637
NODE_1816_length_2479_cov_2.861386	2479	6.59081	6.59081	8.06141
NODE_1817_length_2479_cov_2.790429	2479	6.76041	6.76041	14.9562
NODE_1818_length_2478_cov_3.607099	2478	8.6396	8.6396	12.6165
NODE_1819_length_2478_cov_1.643830	2478	3.65979	3.65979	2.35691
NODE_1820_length_2477_cov_2.539637	2477	5.65922	5.65922	2.62974
NODE_1821_length_2476_cov_2.374639	2476	5.50774	5.50774	5.70899
NODE_1822_length_2475_cov_2.259091	2475	5.33548	5.33548	6.27808
NODE_1823_length_2475_cov_2.229752	2475	5.19226	5.19226	3.00217
NODE_1824_length_2474_cov_2.428690	2474	5.67169	5.67169	6.18448
NODE_1825_length_2472_cov_2.385188	2472	5.95349	5.95349	8.04082
NODE_1826_length_2471_cov_3.165977	2471	7.14304	7.14304	5.98385
NODE_1827_length_2469_cov_4.027755	2469	9.48383	9.48383	13.8995
NODE_1828_length_2469_cov_3.211268	2469	7.85252	7.85252	8.01436
NODE_1829_length_2469_cov_2.101906	2469	5.12505	5.12505	3.779
NODE_1830_length_2468_cov_2.797348	2468	6.47972	6.47972	8.82896
NODE_1831_length_2467_cov_4.074212	2467	9.58912	9.58912	6.62472
NODE_1832_length_2467_cov_3.286070	2467	7.10531	7.10531	20.0822
NODE_1833_length_2465_cov_2.985892	2465	6.81512	6.81512	9.42304
NODE_1834_length_2463_cov_2.350083	2463	5.23649	5.23649	3.94538
NODE_1835_length_2461_cov_3.266417	2461	7.63825	7.63825	7.05
NODE_1836_length_2460_cov_2.737630	2460	6.25108	6.25108	3.83473
NODE_1837_length_2459_cov_4.674709	2459	10.9996	10.9996	13.1348
NODE_1838_length_2458_cov_3.679567	2458	9.0182	9.0182	12.3326
NODE_1839_length_2458_cov_2.947566	2458	6.7136	6.7136	7.68858
NODE_1840_length_2456_cov_3.797168	2456	9.12186	9.12186	11.2489
NODE_1841_length_2456_cov_2.715119	2456	5.9948	5.9948	6.43468
NODE_1842_length_2454_cov_3.282618	2454	7.4375	7.4375	13.9944
NODE_1843_length_2454_cov_3.137557	2454	7.09462	7.09462	9.26494
NODE_1844_length_2453_cov_2.527523	2453	5.84802	5.84802	6.14369
NODE_1845_length_2451_cov_2.814274	2451	6.91917	6.91917	11.2326
NODE_1846_length_2451_cov_2.330551	2451	5.41199	5.41199	7.60414
NODE_1847_length_2450_cov_4.858455	2450	11.2213	11.2213	16.1845
NODE_1848_length_2450_cov_4.448017	2450	10.7683	10.7683	25.6317
NODE_1849_length_2449_cov_3.331245	2449	7.45629	7.45629	10.8305
NODE_1850_length_2449_cov_2.816207	2449	7.62375	7.62375	15.4211
NODE_1851_length_2449_cov_2.025898	2449	4.91214	4.91214	3.99231
NODE_1852_length_2445_cov_2.703766	2445	6.07059	6.07059	8.39085
NODE_1853_length_2440_cov_5.079665	2440	10.9777	10.9777	15.0598
NODE_1854_length_2440_cov_2.084696	2440	4.94803	4.94803	5.954
NODE_1855_length_2440_cov_1.733333	2440	3.89258	3.89258	2.41666
NODE_1856_length_2439_cov_1.973574	2439	4.43906	4.43906	2.67121
NODE_1857_length_2438_cov_2.700378	2438	6.12456	6.12456	7.70245
NODE_1858_length_2436_cov_2.812264	2436	6.36439	6.36439	5.00282
NODE_1859_length_2436_cov_2.313734	2436	5.21041	5.21041	3.51414
NODE_1860_length_2436_cov_1.874423	2436	4.25066	4.25109	2.8901
NODE_1861_length_2435_cov_3.501681	2435	8.55142	8.55142	8.69229
NODE_1862_length_2433_cov_3.144659	2433	7.01621	7.01621	4.69343
NODE_1863_length_2432_cov_6.582667	2432	14.6635	14.6635	12.8257
NODE_1864_length_2432_cov_2.315524	2432	5.69544	5.69544	7.40787
NODE_1865_length_2430_cov_2.458526	2430	5.55307	5.55307	6.49476
NODE_1866_length_2430_cov_1.992421	2430	4.54868	4.54868	2.46714
NODE_1867_length_2429_cov_7.189132	2429	16.8991	16.8991	42.7384
NODE_1868_length_2427_cov_2.176223	2427	4.96135	4.96135	5.53624
NODE_1869_length_2426_cov_4.716154	2426	10.2548	10.2548	16.4596
NODE_1870_length_2426_cov_3.087727	2426	7.10545	7.10545	10.3045
NODE_1871_length_2426_cov_1.911008	2426	4.55141	4.55141	3.23298
NODE_1872_length_2425_cov_3.845148	2425	9.33802	9.33802	21.8509
NODE_1873_length_2425_cov_3.568354	2425	9.19341	9.19341	8.90095
NODE_1874_length_2425_cov_2.680591	2425	6.13187	6.13187	8.19815
NODE_1875_length_2424_cov_6.981005	2424	15.9507	15.9507	35.7775
NODE_1876_length_2423_cov_3.770270	2423	8.50506	8.50506	11.0441
NODE_1877_length_2423_cov_2.918074	2423	6.5253	6.5253	6.08399
NODE_1878_length_2423_cov_2.872044	2423	7.07699	7.07699	11.2867
NODE_1879_length_2423_cov_2.396115	2423	5.89661	5.89661	6.44305
NODE_1880_length_2422_cov_16.683566	2422	33.0537	33.0537	41.1227
NODE_1881_length_2421_cov_4.587912	2421	11.0819	11.0819	12.2171
NODE_1882_length_2421_cov_3.906593	2421	9.11185	9.11185	15.3901
NODE_1883_length_2419_cov_2.373942	2419	5.37373	5.37373	6.19623
NODE_1884_length_2418_cov_2.724503	2418	6.34524	6.34524	5.32007
NODE_1885_length_2417_cov_1.571126	2417	3.63829	3.63829	2.3828
NODE_1886_length_2416_cov_2.965269	2416	6.69197	6.69197	9.60486
NODE_1887_length_2416_cov_1.742906	2416	3.9519	3.9519	2.67543
NODE_1888_length_2414_cov_3.061467	2414	6.83127	6.83127	5.80447
NODE_1889_length_2413_cov_2.884224	2413	6.81662	6.81662	5.27356
NODE_1890_length_2412_cov_3.110310	2412	6.98851	6.98851	11.8549
NODE_1891_length_2412_cov_2.468392	2412	5.48364	5.48364	7.30078
NODE_1892_length_2412_cov_2.155282	2412	4.8046	4.8046	5.44343
NODE_1893_length_2411_cov_2.689728	2411	6.09244	6.09244	4.18214
NODE_1894_length_2410_cov_2.139703	2410	4.88363	4.88363	4.17279
NODE_1895_length_2409_cov_3.376805	2409	7.72156	7.72156	8.06812
NODE_1896_length_2409_cov_2.316058	2409	5.64542	5.64542	2.85514
NODE_1897_length_2408_cov_2.904802	2408	7.18423	7.18423	7.7037
NODE_1898_length_2408_cov_2.569486	2408	6.14039	6.14039	4.05513
NODE_1899_length_2406_cov_2.418120	2406	5.38387	5.38387	2.94613
NODE_1900_length_2405_cov_3.083404	2405	7.79734	7.79734	12.9807
NODE_1901_length_2405_cov_3.037872	2405	6.75698	6.75698	8.18845
NODE_1902_length_2405_cov_2.763830	2405	6.4745	6.4745	5.88833
NODE_1903_length_2404_cov_2.082163	2404	5.08163	5.08208	6.93469
NODE_1904_length_2401_cov_3.411765	2401	7.52999	7.52999	8.39325
NODE_1905_length_2400_cov_3.343284	2400	7.79422	7.79422	10.6028
NODE_1906_length_2398_cov_3.651729	2398	7.89368	7.89368	46.9165
NODE_1907_length_2398_cov_2.365344	2398	5.38835	5.38835	6.56249
NODE_1908_length_2397_cov_2.912895	2397	6.51402	6.51402	8.06209
NODE_1909_length_2397_cov_1.982921	2397	4.74499	4.74499	2.94518
NODE_1910_length_2396_cov_2.733874	2396	6.50534	6.50579	5.3405
NODE_1911_length_2395_cov_3.249145	2395	8.15546	8.15546	7.75611
NODE_1912_length_2394_cov_2.250534	2394	5.10383	5.10383	4.38999
NODE_1913_length_2394_cov_2.237281	2394	5.0205	5.0205	5.77582
NODE_1914_length_2393_cov_3.887938	2393	9.06955	9.06955	14.2395
NODE_1915_length_2393_cov_2.964500	2393	6.66295	6.66295	7.73202
NODE_1916_length_2393_cov_2.458939	2393	5.75658	5.75658	5.85507
NODE_1917_length_2392_cov_3.848952	2392	8.95361	8.95361	13.4526
NODE_1918_length_2392_cov_3.563971	2392	8.19447	8.19491	10.8585
NODE_1919_length_2391_cov_3.967038	2391	9.47836	9.47836	17.9219
NODE_1920_length_2391_cov_2.341610	2391	5.71307	5.71307	4.71363
NODE_1921_length_2391_cov_1.935360	2391	4.75056	4.75056	3.88105
NODE_1922_length_2390_cov_2.242398	2390	5.21652	5.21652	6.06252
NODE_1923_length_2390_cov_1.753747	2390	4.15446	4.15446	4.02792
NODE_1924_length_2389_cov_2.417309	2389	5.83832	5.83832	6.16428
